Time Scale; Number of Packets; Total data (b); 
1702.000000; 3000; 2243858; 
1703.000000; 3000; 2256397; 
1704.000000; 3000; 2245217; 
1705.000000; 3000; 2241820; 
1706.000000; 3000; 2249643; 
1707.000000; 3000; 2245064; 
1708.000000; 3000; 2245985; 
1709.000000; 2760; 2063706; 
1710.000000; 1920; 1441255; 
1711.000000; 1800; 1356429; 
1712.000000; 3000; 2235297; 
1713.000000; 3000; 2250439; 
1714.000000; 3000; 2244103; 
1715.000000; 3000; 2259342; 
1716.000000; 3000; 2251312; 
1717.000000; 3000; 2239060; 
1718.000000; 3000; 2251920; 
1719.000000; 3000; 2236932; 
1720.000000; 2040; 1527497; 
1721.000000; 1800; 1348800; 
1722.000000; 3000; 2245308; 
1723.000000; 3000; 2241632; 
1724.000000; 3000; 2237859; 
1725.000000; 3000; 2247632; 
1726.000000; 3000; 2225295; 
1727.000000; 3000; 2248068; 
1728.000000; 3000; 2247015; 
1729.000000; 2519; 1887535; 
1730.000000; 2159; 1624097; 
1731.000000; 1800; 1347008; 
1732.000000; 3000; 2239817; 
1733.000000; 3000; 2257387; 
1734.000000; 3000; 2244431; 
1735.000000; 3000; 2252654; 
1736.000000; 3000; 2246197; 
1737.000000; 3000; 2263652; 
1738.000000; 3000; 2241506; 
1739.000000; 2519; 1886750; 
1740.000000; 1920; 1430049; 
1741.000000; 1800; 1356128; 
1742.000000; 3000; 2247727; 
1743.000000; 3000; 2248189; 
1744.000000; 3000; 2250795; 
1745.000000; 3000; 2239241; 
1746.000000; 3000; 2236866; 
1747.000000; 3000; 2247029; 
1748.000000; 3000; 2243923; 
1749.000000; 2880; 2160191; 
1750.000000; 1920; 1441630; 
1751.000000; 1800; 1357728; 
1752.000000; 3000; 2237132; 
1753.000000; 3000; 2242975; 
1754.000000; 3000; 2240534; 
1755.000000; 3000; 2252228; 
1756.000000; 3000; 2246870; 
1757.000000; 3000; 2265016; 
1758.000000; 3000; 2247310; 
1759.000000; 3000; 2256291; 
1760.000000; 1920; 1434330; 
1761.000000; 1800; 1352389; 
1762.000000; 3000; 2240988; 
1763.000000; 3000; 2255942; 
1764.000000; 3000; 2254178; 
1765.000000; 3000; 2232180; 
1766.000000; 3000; 2240752; 
1767.000000; 3000; 2238921; 
1768.000000; 3000; 2258636; 
1769.000000; 2880; 2163942; 
1770.000000; 1800; 1356892; 
1771.000000; 1800; 1356344; 
1772.000000; 2760; 2083227; 
1773.000000; 3000; 2250959; 
1774.000000; 3000; 2244296; 
1775.000000; 3000; 2244430; 
1776.000000; 3000; 2258360; 
1777.000000; 3000; 2249928; 
1778.000000; 3000; 2232978; 
1779.000000; 2639; 1965294; 
1780.000000; 1920; 1442860; 
1781.000000; 1800; 1356106; 
1782.000000; 2880; 2147240; 
1783.000000; 3000; 2254948; 
1784.000000; 3000; 2251699; 
1785.000000; 3000; 2252957; 
1786.000000; 3000; 2240021; 
1787.000000; 3000; 2250159; 
1788.000000; 3000; 2272499; 
1789.000000; 2280; 1703857; 
1790.000000; 1920; 1441828; 
1791.000000; 1800; 1335626; 
1792.000000; 3000; 2259530; 
1793.000000; 3000; 2256746; 
1794.000000; 3000; 2263168; 
1795.000000; 3000; 2246858; 
1796.000000; 3000; 2241533; 
1797.000000; 3000; 2239294; 
1798.000000; 3000; 2266943; 
1799.000000; 3000; 2254550; 
1800.000000; 2040; 1526285; 
1801.000000; 1800; 1356490; 
1802.000000; 3000; 2253732; 
1803.000000; 3000; 2246836; 
1804.000000; 3000; 2248021; 
1805.000000; 3000; 2227772; 
1806.000000; 3000; 2261673; 
1807.000000; 3000; 2242727; 
1808.000000; 3000; 2237900; 
1809.000000; 3000; 2245806; 
1810.000000; 1800; 1351828; 
1811.000000; 1800; 1345661; 
1812.000000; 3000; 2258096; 
1813.000000; 3000; 2254763; 
1814.000000; 3000; 2253592; 
1815.000000; 3000; 2249653; 
1816.000000; 3000; 2248351; 
1817.000000; 3000; 2246165; 
1818.000000; 3000; 2254710; 
1819.000000; 2639; 1983168; 
1820.000000; 1800; 1348776; 
1821.000000; 1800; 1351343; 
1822.000000; 3000; 2256179; 
1823.000000; 3000; 2244686; 
1824.000000; 3000; 2241159; 
1825.000000; 3000; 2244391; 
1826.000000; 3000; 2251915; 
1827.000000; 3000; 2267456; 
1828.000000; 3000; 2247274; 
1829.000000; 2519; 1876446; 
1830.000000; 2040; 1526346; 
1831.000000; 1800; 1336939; 
1832.000000; 3000; 2243146; 
1833.000000; 3000; 2239529; 
1834.000000; 3000; 2254478; 
1835.000000; 3000; 2247062; 
1836.000000; 3000; 2249167; 
1837.000000; 3000; 2236637; 
1838.000000; 3000; 2247588; 
1839.000000; 3000; 2243933; 
1840.000000; 2040; 1533275; 
1841.000000; 1800; 1357432; 
1842.000000; 3000; 2247373; 
1843.000000; 3000; 2235248; 
1844.000000; 3000; 2248460; 
1845.000000; 3000; 2252842; 
1846.000000; 3000; 2247510; 
1847.000000; 3000; 2255059; 
1848.000000; 3000; 2252876; 
1849.000000; 3000; 2254697; 
1850.000000; 1920; 1438890; 
1851.000000; 1800; 1359570; 
1852.000000; 3000; 2264158; 
1853.000000; 3000; 2256028; 
1854.000000; 3000; 2249739; 
1855.000000; 3000; 2258579; 
1856.000000; 3000; 2240484; 
1857.000000; 3000; 2248254; 
1858.000000; 3000; 2260559; 
1859.000000; 2400; 1818460; 
1860.000000; 1800; 1350398; 
1861.000000; 1800; 1352538; 
1862.000000; 3000; 2253640; 
1863.000000; 3000; 2249796; 
1864.000000; 3000; 2265919; 
1865.000000; 3000; 2257521; 
1866.000000; 3000; 2251945; 
1867.000000; 3000; 2240377; 
1868.000000; 3000; 2248260; 
1869.000000; 2760; 2057144; 
1870.000000; 1920; 1432346; 
1871.000000; 1800; 1339892; 
1872.000000; 3000; 2246464; 
1873.000000; 3000; 2241298; 
1874.000000; 3000; 2240752; 
1875.000000; 3000; 2240736; 
1876.000000; 3000; 2254726; 
1877.000000; 3000; 2254773; 
1878.000000; 3000; 2252061; 
1879.000000; 2880; 2160498; 
1880.000000; 2159; 1610514; 
1881.000000; 1800; 1344110; 
1882.000000; 3000; 2254032; 
1883.000000; 3000; 2255820; 
1884.000000; 3000; 2258532; 
1885.000000; 3000; 2237741; 
1886.000000; 3000; 2230365; 
1887.000000; 3000; 2235938; 
1888.000000; 3000; 2230691; 
1889.000000; 2880; 2156937; 
1890.000000; 2040; 1540176; 
1891.000000; 1800; 1346620; 
1892.000000; 3000; 2240485; 
1893.000000; 3000; 2248981; 
1894.000000; 3000; 2249614; 
1895.000000; 3000; 2255067; 
1896.000000; 3000; 2242745; 
1897.000000; 3000; 2260040; 
1898.000000; 3000; 2261458; 
1899.000000; 2760; 2075990; 
1900.000000; 1920; 1436288; 
1901.000000; 1800; 1350292; 
1902.000000; 3000; 2251879; 
1903.000000; 3000; 2251214; 
1904.000000; 3000; 2234587; 
1905.000000; 3000; 2261840; 
1906.000000; 3000; 2259418; 
1907.000000; 3000; 2242340; 
1908.000000; 3000; 2251270; 
1909.000000; 3000; 2247751; 
1910.000000; 1920; 1430489; 
1911.000000; 1800; 1350120; 
1912.000000; 3000; 2250979; 
1913.000000; 3000; 2248404; 
1914.000000; 3000; 2249670; 
1915.000000; 3000; 2245251; 
1916.000000; 3000; 2237660; 
1917.000000; 3000; 2258246; 
1918.000000; 3000; 2248236; 
1919.000000; 2760; 2058575; 
1920.000000; 2040; 1533340; 
1921.000000; 1800; 1352710; 
1922.000000; 2880; 2157328; 
1923.000000; 3000; 2244008; 
1924.000000; 3000; 2254509; 
1925.000000; 3000; 2257565; 
1926.000000; 3000; 2251004; 
1927.000000; 3000; 2249123; 
1928.000000; 3000; 2232514; 
1929.000000; 2639; 1961242; 
1930.000000; 1920; 1441009; 
1931.000000; 1800; 1356873; 
1932.000000; 2880; 2147595; 
1933.000000; 3000; 2235766; 
1934.000000; 3000; 2253753; 
1935.000000; 3000; 2242030; 
1936.000000; 3000; 2254773; 
1937.000000; 3000; 2235225; 
1938.000000; 3000; 2234979; 
1939.000000; 2760; 2067709; 
1940.000000; 1800; 1372062; 
1941.000000; 1800; 1338197; 
1942.000000; 3000; 2246009; 
1943.000000; 3000; 2248275; 
1944.000000; 3000; 2245935; 
1945.000000; 3000; 2245335; 
1946.000000; 3000; 2248238; 
1947.000000; 3000; 2242707; 
1948.000000; 3000; 2259970; 
1949.000000; 3000; 2250532; 
1950.000000; 1800; 1347746; 
1951.000000; 1800; 1347073; 
1952.000000; 3000; 2246498; 
1953.000000; 3000; 2249486; 
1954.000000; 3000; 2240194; 
1955.000000; 3000; 2257473; 
1956.000000; 3000; 2238153; 
1957.000000; 3000; 2255787; 
1958.000000; 3000; 2248886; 
1959.000000; 3000; 2250684; 
1960.000000; 2040; 1524290; 
1961.000000; 1800; 1347650; 
1962.000000; 2880; 2158877; 
1963.000000; 3000; 2257572; 
1964.000000; 3000; 2241759; 
1965.000000; 3000; 2244961; 
1966.000000; 3000; 2245193; 
1967.000000; 3000; 2247199; 
1968.000000; 3000; 2250216; 
1969.000000; 2400; 1791284; 
1970.000000; 1800; 1348241; 
1971.000000; 1800; 1356338; 
1972.000000; 3000; 2241230; 
1973.000000; 3000; 2275172; 
1974.000000; 3000; 2248881; 
1975.000000; 3000; 2262265; 
1976.000000; 3000; 2240828; 
1977.000000; 3000; 2240189; 
1978.000000; 3000; 2238785; 
1979.000000; 3000; 2238340; 
1980.000000; 2040; 1532436; 
1981.000000; 1800; 1358914; 
1982.000000; 2760; 2065289; 
1983.000000; 3000; 2256515; 
1984.000000; 3000; 2249784; 
1985.000000; 3000; 2253897; 
1986.000000; 3000; 2255126; 
1987.000000; 3000; 2234445; 
1988.000000; 3000; 2254372; 
1989.000000; 2760; 2072107; 
1990.000000; 2159; 1614772; 
1991.000000; 1800; 1349035; 
1992.000000; 3000; 2248222; 
1993.000000; 3000; 2241321; 
1994.000000; 3000; 2260101; 
1995.000000; 3000; 2251880; 
1996.000000; 3000; 2244525; 
1997.000000; 3000; 2254163; 
1998.000000; 3000; 2250008; 
1999.000000; 2519; 1884859; 
2000.000000; 1920; 1447053; 
2001.000000; 1800; 1354647; 
2002.000000; 3000; 2241725; 
2003.000000; 3000; 2255057; 
2004.000000; 3000; 2249882; 
2005.000000; 3000; 2252368; 
2006.000000; 3000; 2254896; 
2007.000000; 3000; 2248208; 
2008.000000; 3000; 2243924; 
2009.000000; 2400; 1809244; 
2010.000000; 2040; 1541752; 
2011.000000; 1800; 1347415; 
2012.000000; 3000; 2239785; 
2013.000000; 3000; 2259860; 
2014.000000; 3000; 2244494; 
2015.000000; 3000; 2234070; 
2016.000000; 3000; 2229177; 
2017.000000; 3000; 2250976; 
2018.000000; 3000; 2258283; 
2019.000000; 3000; 2237688; 
2020.000000; 1920; 1432304; 
2021.000000; 1800; 1340151; 
2022.000000; 3000; 2241285; 
2023.000000; 3000; 2261075; 
2024.000000; 3000; 2253400; 
2025.000000; 3000; 2256902; 
2026.000000; 3000; 2248316; 
2027.000000; 3000; 2227675; 
2028.000000; 3000; 2238366; 
2029.000000; 3000; 2244984; 
2030.000000; 1920; 1445028; 
2031.000000; 1800; 1359768; 
2032.000000; 3000; 2262184; 
2033.000000; 3000; 2238521; 
2034.000000; 3000; 2242613; 
2035.000000; 3000; 2249855; 
2036.000000; 3000; 2239672; 
2037.000000; 3000; 2230609; 
2038.000000; 3000; 2257959; 
2039.000000; 2519; 1884543; 
2040.000000; 2040; 1527309; 
2041.000000; 1800; 1350559; 
2042.000000; 3000; 2245562; 
2043.000000; 3000; 2254923; 
2044.000000; 3000; 2247102; 
2045.000000; 3000; 2253138; 
2046.000000; 3000; 2232103; 
2047.000000; 3000; 2245743; 
2048.000000; 3000; 2257771; 
2049.000000; 3000; 2241647; 
2050.000000; 2159; 1617432; 
2051.000000; 1800; 1353314; 
2052.000000; 3000; 2243415; 
2053.000000; 3000; 2250397; 
2054.000000; 3000; 2247588; 
2055.000000; 3000; 2236130; 
2056.000000; 3000; 2241913; 
2057.000000; 3000; 2262671; 
2058.000000; 3000; 2253979; 
2059.000000; 2400; 1804704; 
2060.000000; 1920; 1425288; 
2061.000000; 1800; 1351249; 
2062.000000; 3000; 2252611; 
2063.000000; 3000; 2239422; 
2064.000000; 3000; 2249977; 
2065.000000; 3000; 2243040; 
2066.000000; 3000; 2253174; 
2067.000000; 3000; 2237290; 
2068.000000; 3000; 2251749; 
2069.000000; 3000; 2255436; 
2070.000000; 2159; 1617493; 
2071.000000; 1800; 1355471; 
2072.000000; 3000; 2240818; 
2073.000000; 3000; 2251021; 
2074.000000; 3000; 2240691; 
2075.000000; 3000; 2242759; 
2076.000000; 3000; 2250276; 
2077.000000; 3000; 2248679; 
2078.000000; 3000; 2257108; 
2079.000000; 3000; 2250368; 
2080.000000; 2159; 1621585; 
2081.000000; 1800; 1344153; 
2082.000000; 3000; 2254218; 
2083.000000; 3000; 2254763; 
2084.000000; 3000; 2240445; 
2085.000000; 3000; 2235214; 
2086.000000; 3000; 2232332; 
2087.000000; 3000; 2243341; 
2088.000000; 3000; 2241671; 
2089.000000; 3000; 2248864; 
2090.000000; 2159; 1611706; 
2091.000000; 1800; 1354045; 
2092.000000; 3000; 2253195; 
2093.000000; 3000; 2248557; 
2094.000000; 3000; 2239273; 
2095.000000; 3000; 2248395; 
2096.000000; 3000; 2253692; 
2097.000000; 3000; 2251398; 
2098.000000; 3000; 2240691; 
2099.000000; 3000; 2248997; 
2100.000000; 2159; 1606068; 
2101.000000; 1800; 1352844; 
2102.000000; 3000; 2255074; 
2103.000000; 3000; 2256257; 
2104.000000; 3000; 2245342; 
2105.000000; 3000; 2245974; 
2106.000000; 3000; 2256908; 
2107.000000; 3000; 2247093; 
2108.000000; 3000; 2239379; 
2109.000000; 2760; 2053685; 
2110.000000; 2040; 1516124; 
2111.000000; 1800; 1339577; 
2112.000000; 3000; 2242471; 
2113.000000; 3000; 2256768; 
2114.000000; 3000; 2249456; 
2115.000000; 3000; 2253235; 
2116.000000; 3000; 2251435; 
2117.000000; 3000; 2253542; 
2118.000000; 3000; 2246707; 
2119.000000; 3000; 2245877; 
2120.000000; 2040; 1526021; 
2121.000000; 1800; 1347456; 
2122.000000; 3000; 2256488; 
2123.000000; 3000; 2245877; 
2124.000000; 3000; 2236080; 
2125.000000; 3000; 2239172; 
2126.000000; 3000; 2245767; 
2127.000000; 3000; 2249365; 
2128.000000; 3000; 2250516; 
2129.000000; 2880; 2163960; 
2130.000000; 2040; 1530857; 
2131.000000; 1800; 1358350; 
2132.000000; 3000; 2257886; 
2133.000000; 3000; 2242193; 
2134.000000; 3000; 2252819; 
2135.000000; 3000; 2243947; 
2136.000000; 3000; 2255347; 
2137.000000; 3000; 2242655; 
2138.000000; 3000; 2253791; 
2139.000000; 3000; 2244404; 
2140.000000; 2040; 1526126; 
2141.000000; 1800; 1348970; 
2142.000000; 3000; 2236775; 
2143.000000; 3000; 2249756; 
2144.000000; 3000; 2240498; 
2145.000000; 3000; 2248679; 
2146.000000; 3000; 2248419; 
2147.000000; 3000; 2248916; 
2148.000000; 3000; 2243989; 
2149.000000; 3000; 2252654; 
2150.000000; 2159; 1621832; 
2151.000000; 1800; 1343931; 
2152.000000; 3000; 2247731; 
2153.000000; 3000; 2250424; 
2154.000000; 3000; 2250213; 
2155.000000; 3000; 2249616; 
2156.000000; 3000; 2236650; 
2157.000000; 3000; 2254213; 
2158.000000; 3000; 2242494; 
2159.000000; 3000; 2252909; 
2160.000000; 2159; 1610465; 
2161.000000; 1800; 1346969; 
2162.000000; 2760; 2065738; 
2163.000000; 3000; 2265212; 
2164.000000; 3000; 2248827; 
2165.000000; 3000; 2239675; 
2166.000000; 3000; 2236202; 
2167.000000; 3000; 2239558; 
2168.000000; 3000; 2238223; 
2169.000000; 2519; 1897391; 
2170.000000; 2040; 1516305; 
2171.000000; 1800; 1350396; 
2172.000000; 3000; 2243182; 
2173.000000; 3000; 2244881; 
2174.000000; 3000; 2246979; 
2175.000000; 3000; 2238201; 
2176.000000; 3000; 2236899; 
2177.000000; 3000; 2258111; 
2178.000000; 3000; 2247365; 
2179.000000; 2519; 1875653; 
2180.000000; 1920; 1431085; 
2181.000000; 1800; 1343981; 
2182.000000; 3000; 2229831; 
2183.000000; 3000; 2241746; 
2184.000000; 3000; 2257459; 
2185.000000; 3000; 2241847; 
2186.000000; 3000; 2257711; 
2187.000000; 3000; 2240020; 
2188.000000; 3000; 2247707; 
2189.000000; 2519; 1893130; 
2190.000000; 1800; 1357408; 
2191.000000; 1800; 1360411; 
2192.000000; 3000; 2249688; 
2193.000000; 3000; 2248431; 
2194.000000; 3000; 2253560; 
2195.000000; 3000; 2235791; 
2196.000000; 3000; 2258758; 
2197.000000; 3000; 2234644; 
2198.000000; 3000; 2251627; 
2199.000000; 3000; 2248687; 
2200.000000; 2159; 1626259; 
2201.000000; 1800; 1348288; 
2202.000000; 3000; 2252379; 
2203.000000; 3000; 2245421; 
2204.000000; 3000; 2255103; 
2205.000000; 3000; 2256079; 
2206.000000; 3000; 2247856; 
2207.000000; 3000; 2262270; 
2208.000000; 3000; 2249959; 
2209.000000; 3000; 2241370; 
2210.000000; 2040; 1528177; 
2211.000000; 1800; 1342487; 
2212.000000; 3000; 2244582; 
2213.000000; 3000; 2251164; 
2214.000000; 3000; 2242837; 
2215.000000; 3000; 2256268; 
2216.000000; 3000; 2239933; 
2217.000000; 3000; 2249371; 
2218.000000; 3000; 2252137; 
2219.000000; 2760; 2074914; 
2220.000000; 2159; 1620806; 
2221.000000; 1800; 1353121; 
2222.000000; 2880; 2162464; 
2223.000000; 3000; 2234385; 
2224.000000; 3000; 2252506; 
2225.000000; 3000; 2251478; 
2226.000000; 3000; 2243486; 
2227.000000; 3000; 2250412; 
2228.000000; 3000; 2262274; 
2229.000000; 2760; 2075851; 
2230.000000; 2040; 1522839; 
2231.000000; 1800; 1344323; 
2232.000000; 3000; 2253270; 
2233.000000; 3000; 2252808; 
2234.000000; 3000; 2263776; 
2235.000000; 3000; 2244091; 
2236.000000; 3000; 2246379; 
2237.000000; 3000; 2241376; 
2238.000000; 3000; 2235960; 
2239.000000; 3000; 2242822; 
2240.000000; 2159; 1626171; 
2241.000000; 1800; 1354172; 
2242.000000; 3000; 2262136; 
2243.000000; 3000; 2256903; 
2244.000000; 3000; 2239690; 
2245.000000; 3000; 2244204; 
2246.000000; 3000; 2246164; 
2247.000000; 3000; 2255759; 
2248.000000; 3000; 2249460; 
2249.000000; 3000; 2233293; 
2250.000000; 2040; 1532327; 
2251.000000; 1800; 1349316; 
2252.000000; 3000; 2260949; 
2253.000000; 3000; 2259929; 
2254.000000; 3000; 2256058; 
2255.000000; 3000; 2240510; 
2256.000000; 3000; 2243973; 
2257.000000; 3000; 2231654; 
2258.000000; 3000; 2263314; 
2259.000000; 2880; 2164042; 
2260.000000; 2040; 1540265; 
2261.000000; 1800; 1350961; 
2262.000000; 2880; 2166898; 
2263.000000; 3000; 2257963; 
2264.000000; 3000; 2256217; 
2265.000000; 3000; 2246714; 
2266.000000; 3000; 2263219; 
2267.000000; 3000; 2246601; 
2268.000000; 3000; 2248510; 
2269.000000; 2519; 1896995; 
2270.000000; 2040; 1525839; 
2271.000000; 1800; 1345096; 
2272.000000; 3000; 2238740; 
2273.000000; 3000; 2249811; 
2274.000000; 3000; 2244128; 
2275.000000; 3000; 2250741; 
2276.000000; 3000; 2251301; 
2277.000000; 3000; 2255056; 
2278.000000; 3000; 2253415; 
2279.000000; 2760; 2080024; 
2280.000000; 2040; 1518187; 
2281.000000; 1800; 1351109; 
2282.000000; 3000; 2240361; 
2283.000000; 3000; 2245424; 
2284.000000; 3000; 2260119; 
2285.000000; 3000; 2245094; 
2286.000000; 3000; 2249974; 
2287.000000; 3000; 2237692; 
2288.000000; 3000; 2244333; 
2289.000000; 2760; 2053642; 
2290.000000; 1920; 1438480; 
2291.000000; 1800; 1355287; 
2292.000000; 3000; 2271196; 
2293.000000; 3000; 2248055; 
2294.000000; 3000; 2261278; 
2295.000000; 3000; 2247004; 
2296.000000; 3000; 2239035; 
2297.000000; 3000; 2244077; 
2298.000000; 3000; 2243718; 
2299.000000; 2519; 1891432; 
2300.000000; 1920; 1442935; 
2301.000000; 1800; 1357732; 
2302.000000; 3000; 2245383; 
2303.000000; 3000; 2247002; 
2304.000000; 3000; 2238583; 
2305.000000; 3000; 2253269; 
2306.000000; 3000; 2251830; 
2307.000000; 3000; 2248556; 
2308.000000; 3000; 2248954; 
2309.000000; 2880; 2156879; 
2310.000000; 2040; 1515513; 
2311.000000; 1800; 1344377; 
2312.000000; 3000; 2238405; 
2313.000000; 3000; 2248717; 
2314.000000; 3000; 2261909; 
2315.000000; 3000; 2254030; 
2316.000000; 3000; 2235430; 
2317.000000; 3000; 2243034; 
2318.000000; 3000; 2246692; 
2319.000000; 2880; 2151762; 
2320.000000; 2040; 1534760; 
2321.000000; 1800; 1354020; 
2322.000000; 3000; 2244614; 
2323.000000; 3000; 2247541; 
2324.000000; 3000; 2243511; 
2325.000000; 3000; 2250253; 
2326.000000; 3000; 2237480; 
2327.000000; 3000; 2248750; 
2328.000000; 3000; 2244309; 
2329.000000; 2880; 2171603; 
2330.000000; 1800; 1354242; 
2331.000000; 1800; 1344578; 
2332.000000; 3000; 2251540; 
2333.000000; 3000; 2250937; 
2334.000000; 3000; 2241237; 
2335.000000; 3000; 2240781; 
2336.000000; 3000; 2244632; 
2337.000000; 3000; 2260303; 
2338.000000; 3000; 2248132; 
2339.000000; 2880; 2153600; 
2340.000000; 2040; 1523458; 
2341.000000; 1800; 1356798; 
2342.000000; 3000; 2243996; 
2343.000000; 3000; 2257687; 
2344.000000; 3000; 2246752; 
2345.000000; 3000; 2250805; 
2346.000000; 3000; 2248355; 
2347.000000; 3000; 2236199; 
2348.000000; 3000; 2245655; 
2349.000000; 2880; 2167391; 
2350.000000; 1920; 1435706; 
2351.000000; 1800; 1342509; 
2352.000000; 3000; 2253478; 
2353.000000; 3000; 2242358; 
2354.000000; 3000; 2263276; 
2355.000000; 3000; 2255317; 
2356.000000; 3000; 2249047; 
2357.000000; 3000; 2260412; 
2358.000000; 3000; 2235446; 
2359.000000; 2639; 1979949; 
2360.000000; 2040; 1540160; 
2361.000000; 1800; 1356614; 
2362.000000; 3000; 2244375; 
2363.000000; 3000; 2244090; 
2364.000000; 3000; 2243328; 
2365.000000; 3000; 2251381; 
2366.000000; 3000; 2247639; 
2367.000000; 3000; 2246711; 
2368.000000; 3000; 2251659; 
2369.000000; 3000; 2261297; 
2370.000000; 1800; 1344410; 
2371.000000; 1800; 1356095; 
2372.000000; 3000; 2243084; 
2373.000000; 3000; 2258059; 
2374.000000; 3000; 2231175; 
2375.000000; 3000; 2257614; 
2376.000000; 3000; 2241497; 
2377.000000; 3000; 2240754; 
2378.000000; 3000; 2240697; 
2379.000000; 2639; 1976455; 
2380.000000; 1920; 1438836; 
2381.000000; 1800; 1344041; 
2382.000000; 3000; 2246215; 
2383.000000; 3000; 2246787; 
2384.000000; 3000; 2258959; 
2385.000000; 3000; 2243681; 
2386.000000; 3000; 2245092; 
2387.000000; 3000; 2247253; 
2388.000000; 3000; 2247290; 
2389.000000; 2880; 2149553; 
2390.000000; 2040; 1525251; 
2391.000000; 1800; 1350896; 
2392.000000; 3000; 2251690; 
2393.000000; 3000; 2250920; 
2394.000000; 3000; 2250011; 
2395.000000; 3000; 2244975; 
2396.000000; 3000; 2250722; 
2397.000000; 3000; 2256350; 
2398.000000; 3000; 2253793; 
2399.000000; 3000; 2241560; 
2400.000000; 2159; 1617510; 
2401.000000; 1800; 1338782; 
2402.000000; 2760; 2052592; 
2403.000000; 3000; 2242829; 
2404.000000; 3000; 2249432; 
2405.000000; 3000; 2250321; 
2406.000000; 3000; 2248677; 
2407.000000; 3000; 2252750; 
2408.000000; 3000; 2250576; 
2409.000000; 2280; 1718385; 
2410.000000; 1920; 1450957; 
2411.000000; 1800; 1348295; 
2412.000000; 2760; 2074200; 
2413.000000; 3000; 2245870; 
2414.000000; 3000; 2245550; 
2415.000000; 3000; 2248291; 
2416.000000; 3000; 2250922; 
2417.000000; 3000; 2247926; 
2418.000000; 3000; 2260867; 
2419.000000; 2519; 1874777; 
2420.000000; 2040; 1532650; 
2421.000000; 1800; 1344758; 
2422.000000; 3000; 2234904; 
2423.000000; 3000; 2249753; 
2424.000000; 3000; 2249460; 
2425.000000; 3000; 2235676; 
2426.000000; 3000; 2243450; 
2427.000000; 3000; 2247504; 
2428.000000; 3000; 2250016; 
2429.000000; 3000; 2240865; 
2430.000000; 2280; 1707067; 
2431.000000; 1800; 1347598; 
2432.000000; 3000; 2237362; 
2433.000000; 3000; 2249402; 
2434.000000; 3000; 2244914; 
2435.000000; 3000; 2264172; 
2436.000000; 3000; 2231570; 
2437.000000; 3000; 2240811; 
2438.000000; 3000; 2262637; 
2439.000000; 3000; 2247894; 
2440.000000; 1920; 1444528; 
2441.000000; 1800; 1365806; 
2442.000000; 3000; 2249906; 
2443.000000; 3000; 2247700; 
2444.000000; 3000; 2249826; 
2445.000000; 3000; 2235217; 
2446.000000; 3000; 2239814; 
2447.000000; 3000; 2230251; 
2448.000000; 3000; 2242406; 
2449.000000; 2639; 1977872; 
2450.000000; 2159; 1623930; 
2451.000000; 1800; 1343367; 
2452.000000; 3000; 2240426; 
2453.000000; 3000; 2245970; 
2454.000000; 3000; 2260646; 
2455.000000; 3000; 2259260; 
2456.000000; 3000; 2252787; 
2457.000000; 3000; 2238487; 
2458.000000; 3000; 2251461; 
2459.000000; 3000; 2259193; 
2460.000000; 1920; 1445407; 
2461.000000; 1800; 1352923; 
2462.000000; 2639; 1968495; 
2463.000000; 3000; 2253687; 
2464.000000; 3000; 2263519; 
2465.000000; 3000; 2252236; 
2466.000000; 3000; 2257888; 
2467.000000; 3000; 2253084; 
2468.000000; 3000; 2251944; 
2469.000000; 2280; 1711507; 
2470.000000; 2159; 1623875; 
2471.000000; 1800; 1344549; 
2472.000000; 3000; 2247401; 
2473.000000; 3000; 2254256; 
2474.000000; 3000; 2248797; 
2475.000000; 3000; 2252518; 
2476.000000; 3000; 2250660; 
2477.000000; 3000; 2244698; 
2478.000000; 3000; 2254895; 
2479.000000; 2760; 2061831; 
2480.000000; 1800; 1353892; 
2481.000000; 1800; 1350827; 
2482.000000; 3000; 2250397; 
2483.000000; 3000; 2248144; 
2484.000000; 3000; 2253548; 
2485.000000; 3000; 2240761; 
2486.000000; 3000; 2260879; 
2487.000000; 3000; 2256919; 
2488.000000; 3000; 2247851; 
2489.000000; 2880; 2150566; 
2490.000000; 1800; 1351710; 
2491.000000; 1800; 1342208; 
2492.000000; 3000; 2234244; 
2493.000000; 3000; 2250270; 
2494.000000; 3000; 2244066; 
2495.000000; 3000; 2234326; 
2496.000000; 3000; 2245062; 
2497.000000; 3000; 2243541; 
2498.000000; 3000; 2244670; 
2499.000000; 2639; 1964147; 
2500.000000; 2040; 1525887; 
2501.000000; 1800; 1344466; 
2502.000000; 3000; 2241197; 
2503.000000; 3000; 2258515; 
2504.000000; 3000; 2259143; 
2505.000000; 3000; 2261957; 
2506.000000; 3000; 2251823; 
2507.000000; 3000; 2243721; 
2508.000000; 3000; 2260310; 
2509.000000; 3000; 2236217; 
2510.000000; 1800; 1351730; 
2511.000000; 1800; 1343414; 
2512.000000; 3000; 2238253; 
2513.000000; 3000; 2248411; 
2514.000000; 3000; 2252610; 
2515.000000; 3000; 2237798; 
2516.000000; 3000; 2251999; 
2517.000000; 3000; 2246771; 
2518.000000; 3000; 2258221; 
2519.000000; 3000; 2246976; 
2520.000000; 2040; 1530110; 
2521.000000; 1800; 1351100; 
2522.000000; 3000; 2253210; 
2523.000000; 3000; 2244018; 
