Time Scale; Number of Packets; Total data; 
294; 880627; 44140952.000000; 
295; 894818; 44853268.000000; 
296; 887286; 44476119.000000; 
297; 889022; 44561979.000000; 
298; 871678; 43688850.000000; 
299; 852497; 42733921.000000; 
300; 918357; 46019574.000000; 
301; 916794; 45937589.000000; 
302; 920397; 46137845.000000; 
303; 914066; 45809984.000000; 
304; 906222; 45435340.000000; 
305; 906043; 45418226.000000; 
306; 917557; 46015366.000000; 
307; 913808; 45803082.000000; 
308; 911385; 45657952.000000; 
309; 917986; 46001723.000000; 
310; 934588; 46848515.000000; 
311; 937457; 46990645.000000; 
312; 929303; 46582323.000000; 
313; 908443; 45532892.000000; 
314; 863182; 43276717.000000; 
315; 899916; 45117242.000000; 
316; 917934; 46005174.000000; 
317; 911967; 45701080.000000; 
318; 917347; 45976383.000000; 
319; 914939; 45857416.000000; 
320; 921678; 46185640.000000; 
321; 912085; 45707427.000000; 
322; 910332; 45633308.000000; 
323; 902172; 45213356.000000; 
324; 916694; 45948893.000000; 
325; 917645; 45992141.000000; 
326; 909056; 45572608.000000; 
327; 874073; 43814532.000000; 
328; 914582; 45822457.000000; 
329; 905559; 45409360.000000; 
330; 915625; 45895184.000000; 
331; 855607; 42884212.000000; 
332; 905540; 45399561.000000; 
333; 921511; 46185551.000000; 
334; 919844; 46100275.000000; 
335; 928531; 46535522.000000; 
336; 946443; 47435592.000000; 
337; 950152; 47624097.000000; 
338; 919561; 46073091.000000; 
339; 914957; 45862641.000000; 
340; 914637; 45865578.000000; 
341; 917326; 45986212.000000; 
342; 915731; 45897968.000000; 
343; 920009; 46101592.000000; 
344; 923348; 46284546.000000; 
345; 916155; 45932548.000000; 
346; 917980; 46022151.000000; 
347; 900136; 45128192.000000; 
348; 863980; 43296640.000000; 
349; 912755; 45746667.000000; 
350; 888454; 44526911.000000; 
351; 862672; 43229999.000000; 
352; 918669; 46042902.000000; 
353; 920899; 46154804.000000; 
354; 918041; 46011955.000000; 
355; 919321; 46076151.000000; 
356; 914217; 45816766.000000; 
357; 922483; 46238916.000000; 
358; 858703; 43034639.000000; 
359; 919602; 46102070.000000; 
360; 896598; 44928389.000000; 
361; 944056; 47319924.000000; 
362; 951211; 47684870.000000; 
363; 932616; 46736167.000000; 
364; 919978; 46100034.000000; 
365; 900067; 45116336.000000; 
366; 902423; 45221351.000000; 
367; 899158; 45058521.000000; 
368; 899553; 45090741.000000; 
369; 880800; 44136587.000000; 
370; 897526; 44984191.000000; 
371; 908801; 45557337.000000; 
372; 898399; 45030257.000000; 
373; 847372; 42467564.000000; 
374; 901799; 45196133.000000; 
375; 919852; 46102257.000000; 
376; 917691; 45992191.000000; 
377; 917003; 45957522.000000; 
378; 921367; 46174406.000000; 
379; 917748; 45998487.000000; 
380; 905728; 45391602.000000; 
381; 909254; 45574343.000000; 
382; 908171; 45511313.000000; 
383; 909303; 45565608.000000; 
384; 893496; 44794097.000000; 
385; 856510; 42911386.000000; 
386; 908019; 45522328.000000; 
387; 929938; 46628278.000000; 
388; 929597; 46581977.000000; 
389; 925731; 46390881.000000; 
390; 916369; 45922966.000000; 
391; 920383; 46128381.000000; 
