Time Scale; Number of Packets; Total data; 
251; 2348803; 117659782.000000; 
252; 2375763; 119026344.000000; 
253; 2218909; 111143670.000000; 
254; 2253002; 112852491.000000; 
255; 2207999; 110595452.000000; 
256; 2240400; 112237675.000000; 
257; 2215342; 110962700.000000; 
258; 2257105; 113065074.000000; 
259; 2202663; 110330270.000000; 
260; 2264165; 113407471.000000; 
261; 2238623; 112146424.000000; 
262; 2229755; 111688446.000000; 
263; 2246418; 112523184.000000; 
264; 2204100; 110403647.000000; 
265; 2246556; 112523978.000000; 
266; 2210371; 110732979.000000; 
267; 2261015; 113245626.000000; 
268; 2207763; 110586630.000000; 
269; 2255945; 113017739.000000; 
270; 2208192; 110607298.000000; 
271; 2260003; 113201587.000000; 
272; 2202536; 110322879.000000; 
273; 2261213; 113260715.000000; 
274; 2241749; 112291399.000000; 
275; 2214300; 110914485.000000; 
276; 2253995; 112902962.000000; 
277; 2213454; 110893583.000000; 
278; 2253007; 112852751.000000; 
279; 2215971; 110999939.000000; 
280; 2254637; 112935540.000000; 
281; 4470907; 111007813.000000; 
282; 2252307; 112816760.000000; 
283; 2217752; 111087343.000000; 
284; 2255466; 112978365.000000; 
285; 2248893; 112646662.000000; 
286; 2223071; 111350965.000000; 
287; 2262682; 113330777.000000; 
288; 2205466; 110488308.000000; 
289; 2251372; 112782659.000000; 
290; 2214334; 110907950.000000; 
291; 2250406; 112721787.000000; 
292; 2202167; 110304567.000000; 
293; 2261797; 113303274.000000; 
294; 2201414; 110268707.000000; 
295; 2265184; 113455007.000000; 
296; 2224637; 111432769.000000; 
297; 2242986; 112352390.000000; 
298; 2243840; 112412982.000000; 
299; 2209406; 110674698.000000; 
300; 2253898; 112894586.000000; 
301; 2214558; 110921427.000000; 
302; 2255334; 112968935.000000; 
303; 2206471; 110537231.000000; 
304; 2260344; 113224387.000000; 
305; 2211267; 110761820.000000; 
306; 2255637; 112984853.000000; 
307; 2221938; 111296172.000000; 
308; 2259575; 113195569.000000; 
309; 2247317; 112565902.000000; 
310; 2214457; 110918603.000000; 
311; 2242661; 112333867.000000; 
312; 2212280; 110807901.000000; 
313; 2243242; 112378458.000000; 
314; 2220534; 111221446.000000; 
315; 2252363; 112816526.000000; 
316; 2207096; 110551553.000000; 
317; 2259180; 113158044.000000; 
318; 2209509; 110692955.000000; 
319; 2259823; 113193593.000000; 
320; 2246723; 112531515.000000; 
321; 2223882; 111393431.000000; 
322; 2264298; 113420188.000000; 
323; 2205855; 110510043.000000; 
324; 2278947; 114146224.000000; 
325; 2218435; 111120577.000000; 
326; 2260204; 113210981.000000; 
327; 2213710; 110886257.000000; 
328; 2260139; 113223866.000000; 
329; 2208542; 110619667.000000; 
330; 2269021; 113653698.000000; 
331; 2240539; 112232519.000000; 
332; 2243026; 112348677.000000; 
333; 2247382; 112590046.000000; 
334; 2216630; 111027975.000000; 
335; 2252552; 112828359.000000; 
336; 4474166; 111279623.000000; 
337; 2248310; 112617149.000000; 
338; 2212066; 110819021.000000; 
339; 4456487; 112419457.000000; 
340; 2220908; 111239536.000000; 
341; 2255756; 112987772.000000; 
342; 2214213; 110910174.000000; 
343; 2253628; 112905230.000000; 
344; 2251095; 112754345.000000; 
345; 2222825; 111338503.000000; 
346; 2251999; 112801992.000000; 
347; 2219201; 111155288.000000; 
348; 2247662; 112602222.000000; 
349; 2203331; 110368615.000000; 
350; 2246932; 112548697.000000; 
351; 2204468; 110420688.000000; 
352; 2257755; 113091166.000000; 
353; 2215700; 110983107.000000; 
354; 2259209; 113162624.000000; 
355; 2246521; 112524785.000000; 
356; 2240538; 112228437.000000; 
357; 2258492; 113125280.000000; 
358; 2203179; 110356953.000000; 
359; 2259970; 113200394.000000; 
360; 2204340; 110413888.000000; 
361; 2250671; 112732466.000000; 
362; 2213211; 110855887.000000; 
363; 2251762; 112787023.000000; 
364; 2209972; 110698011.000000; 
365; 4460965; 112749368.000000; 
366; 2209037; 110650939.000000; 
367; 2231333; 111764073.000000; 
368; 2255859; 112996088.000000; 
369; 2213758; 110888865.000000; 
370; 2248289; 112637461.000000; 
371; 2211785; 110796061.000000; 
372; 2259018; 113152430.000000; 
373; 2212127; 110799134.000000; 
374; 2261981; 113304782.000000; 
375; 2207978; 110614442.000000; 
376; 2246172; 112508754.000000; 
377; 2215028; 110944802.000000; 
378; 2259570; 113189166.000000; 
379; 2258967; 113149799.000000; 
380; 2219231; 111176663.000000; 
381; 2247047; 112552151.000000; 
382; 2216925; 111040477.000000; 
383; 2245250; 112462515.000000; 
384; 2217611; 111078476.000000; 
385; 2262029; 113324329.000000; 
386; 2218663; 111125721.000000; 
387; 2256291; 113018325.000000; 
388; 2214939; 110943047.000000; 
389; 2262706; 113336855.000000; 
390; 2257235; 113074150.000000; 
391; 2232375; 111819866.000000; 
392; 2252951; 112848887.000000; 
393; 2191522; 109775296.000000; 
394; 2256575; 113030036.000000; 
395; 2200650; 110231131.000000; 
396; 2260126; 113219097.000000; 
397; 2207318; 110565093.000000; 
398; 2277378; 114067271.000000; 
399; 2213511; 110876449.000000; 
400; 2250405; 112721993.000000; 
401; 2211047; 110747399.000000; 
402; 2234981; 111948918.000000; 
403; 2256831; 113045125.000000; 
404; 2209623; 110682101.000000; 
405; 2254266; 112915715.000000; 
406; 2212918; 110846375.000000; 
407; 2251605; 112786070.000000; 
408; 2200991; 110248617.000000; 
409; 2271311; 113773956.000000; 
410; 2217391; 111069113.000000; 
411; 2248626; 112632872.000000; 
412; 2175439; 108964937.000000; 
413; 2261961; 113323991.000000; 
