Time Scale; Number of Packets; Total data; 
296; 503198; 377762173.000000; 
297; 569027; 426352474.000000; 
298; 635617; 477365861.000000; 
299; 524121; 393268211.000000; 
300; 597009; 447857601.000000; 
301; 681184; 510918387.000000; 
302; 512171; 384511152.000000; 
303; 607313; 456911052.000000; 
304; 639770; 480661222.000000; 
305; 497182; 372846593.000000; 
306; 638287; 478741376.000000; 
307; 620270; 465354819.000000; 
308; 535071; 402564913.000000; 
309; 611558; 459159606.000000; 
310; 641840; 481750677.000000; 
311; 519571; 390385942.000000; 
312; 604555; 454296124.000000; 
313; 642536; 482512626.000000; 
314; 514207; 386937132.000000; 
315; 601431; 451165717.000000; 
316; 618224; 463827114.000000; 
317; 540282; 405395865.000000; 
318; 562440; 422970286.000000; 
319; 657761; 493671468.000000; 
320; 552143; 414546599.000000; 
321; 588140; 441461204.000000; 
322; 668517; 502478860.000000; 
323; 548880; 412530330.000000; 
324; 567461; 425702494.000000; 
325; 679220; 509085518.000000; 
326; 594804; 446675084.000000; 
327; 550741; 413068440.000000; 
328; 585166; 438825056.000000; 
329; 528595; 397009248.000000; 
330; 515409; 387414471.000000; 
331; 595421; 447567429.000000; 
332; 540685; 405815829.000000; 
333; 579772; 435436335.000000; 
334; 620395; 466790350.000000; 
335; 585745; 440076558.000000; 
336; 553164; 414804478.000000; 
337; 672283; 503510876.000000; 
338; 587791; 441407551.000000; 
339; 609021; 457940227.000000; 
340; 621154; 466562846.000000; 
341; 542438; 407112804.000000; 
342; 559152; 420283538.000000; 
343; 648494; 487573922.000000; 
344; 586618; 440356043.000000; 
345; 539226; 404646710.000000; 
346; 640488; 480431796.000000; 
347; 574300; 431629807.000000; 
348; 535616; 402678517.000000; 
349; 639086; 479393725.000000; 
350; 572385; 429903768.000000; 
351; 541600; 406875115.000000; 
352; 632537; 474547502.000000; 
353; 612054; 459833333.000000; 
354; 555108; 416281859.000000; 
355; 652552; 489559777.000000; 
356; 613764; 460530083.000000; 
357; 521954; 392156402.000000; 
358; 624796; 468590930.000000; 
359; 620799; 465936740.000000; 
360; 488241; 367304830.000000; 
361; 644841; 484562900.000000; 
362; 623120; 467827242.000000; 
363; 475124; 356789501.000000; 
364; 558138; 418777201.000000; 
365; 635650; 477331968.000000; 
366; 483904; 362602696.000000; 
367; 608074; 456176077.000000; 
368; 584105; 438228440.000000; 
369; 516803; 388024828.000000; 
370; 577452; 434159113.000000; 
371; 576665; 432686283.000000; 
372; 493543; 370372843.000000; 
373; 607059; 455728758.000000; 
374; 640827; 481180662.000000; 
375; 455085; 341813781.000000; 
376; 620128; 465774288.000000; 
377; 579060; 434718681.000000; 
378; 463405; 347609920.000000; 
379; 610539; 459342427.000000; 
380; 574976; 431468588.000000; 
381; 455462; 341719162.000000; 
382; 588183; 441340269.000000; 
383; 575351; 432421430.000000; 
384; 435179; 326007270.000000; 
385; 599749; 450408465.000000; 
386; 601849; 451955994.000000; 
387; 444502; 333968136.000000; 
388; 574644; 430770477.000000; 
389; 576271; 433162008.000000; 
390; 476995; 358069061.000000; 
391; 614959; 461799342.000000; 
392; 527550; 396040719.000000; 
393; 497415; 373261077.000000; 
394; 632852; 475407651.000000; 
395; 564087; 423641452.000000; 
396; 537853; 403675340.000000; 
397; 609849; 458014270.000000; 
398; 548576; 412505529.000000; 
399; 493718; 370745159.000000; 
400; 578044; 433475073.000000; 
